Cluster,Cluster_Lat,Cluster_Lng,RideCount
8074,38.90276781222222,-77.01901430444444,3
8075,38.902769166666666,-77.0600885,1
8076,38.902769923,-77.038374066,1
8077,38.9027700425,-77.02330219749999,2
8078,38.902771092555554,-77.019867257,3
8079,38.9027718555,-77.038351354,2
8080,38.902773619,-77.019285083,1
8081,38.902774334,-77.026296139,1
8082,38.902775168,-77.019038796,1
8083,38.902775884,-77.005442977,1
8084,38.902777314,-77.038388133,1
8085,38.902777314,-77.019224167,1
8086,38.902778,-77.0266395,1
8087,38.902778029,-77.01917541,1
8088,38.902779162,-77.00554412599999,2
8089,38.902779818,-77.013629794,1
8090,38.902780414,-77.038731694,1
8091,38.902780652,-77.019359469,1
8092,38.902781129,-77.03849566,1
8093,38.9027815818,-77.0169769524,5
8094,38.902782083,-77.021705627,1
8095,38.902782321,-77.060057878,1
8096,38.9027830895,-77.026421469,2
8097,38.902783751,-77.038338542,1
8098,38.902787304,-77.01806767,5
8099,38.902788758,-76.998342276,2
8100,38.902789116,-77.060055137,1
8101,38.902789166666665,-77.02643166666667,1
8102,38.902789354,-77.013696671,1
8103,38.902789831,-77.038488865,1
8104,38.902790532266664,-77.01970970473334,5
8105,38.90279116666667,-77.06010383333333,1
8106,38.9027922385,-77.02035726166667,2
8107,38.90279448025,-77.038675189,4
8108,38.902796505,-77.01642741483333,4
8109,38.902796745,-77.038588285,1
8110,38.902796816666665,-76.99425883333333,1
8111,38.902796984,-77.013644934,1
8112,38.902797666666665,-77.005566,1
8113,38.902799129,-77.026274085,1
8114,38.902799606,-77.019318581,1
8115,38.902799845,-77.060115933,1
8116,38.902801514,-77.01917243,1
8117,38.9028036595,-77.033615768,2
8118,38.9028053285,-77.0385911465,2
8119,38.902806282,-77.018996835,1
8120,38.90280652,-77.036260724,1
8121,38.90280683333334,-77.02152766666667,1
8122,38.902807474,-77.038602233,2
8123,38.902810859599995,-77.01739716540001,5
8124,38.902815104,-77.038366199,1
8125,38.90281616666667,-77.01905233333333,1
8126,38.902816415,-77.038852811,1
8127,38.9028179645,-77.016508102,2
8128,38.902818799,-77.036267996,1
8129,38.9028200505,-77.0202713605,2
8130,38.902821422,-77.006013393,1
8131,38.9028235675,-77.016425669,2
8132,38.902824163,-77.038591504,1
8133,38.902826,-77.060173,1081
8134,38.902826667,-77.038254261,1
8135,38.902826786,-77.013643384,1
8136,38.902827978,-76.998375535,1
8137,38.902829289,-77.060063958,1
8138,38.902829528,-77.019252658,1
8139,38.902832031,-77.038126707,1
8140,38.90283215,-77.019341946,1
8141,38.902833,-77.05999116666666,1
8142,38.902833819,-77.013711095,1
8143,38.90283460116667,-77.05973696666666,2
8144,38.902835608,-77.038331389,1
8145,38.90283668,-77.059966922,1
8146,38.9028371575,-77.0386843085,2
8147,38.902838826,-77.028118253,1
8148,38.902839065,-77.005781293,1
8149,38.90284197366667,-77.03847521783334,2
8150,38.90284366666667,-77.01917533333334,1
8151,38.902844429,-77.060063362,1
8152,38.902845144,-77.038321614,1
8153,38.902845144,-77.005650997,1
8154,38.902846694,-76.995355248,1
8155,38.902847767,-77.013690948,1
8156,38.90284946833333,-77.06014195616666,2
8157,38.902850509,-77.038719296,1
8158,38.902852297,-77.060056686,1
8159,38.902852654,-77.038375974,1
8160,38.902854562,-77.005723238,1
8161,38.90285712475,-77.03849819275,4
8162,38.902860403,-77.019035459,1
8163,38.902861238,-77.060154319,1
8164,38.902861714,-77.005747557,1
8165,38.902862072,-77.02138257,1
8166,38.902862549,-77.005606771,1
8167,38.902863145,-77.038675785,1
8168,38.902864218,-77.026561797,2
8169,38.90286541,-77.038693786,1
8170,38.902865529,-77.026309729,1
8171,38.90286555,-77.01957956666666,1
8172,38.9028674365,-77.0599279405,2
8173,38.902868509,-77.0384624,1
8174,38.90286994,-77.006021619,1
8175,38.9028714895,-77.03878903399999,2
8176,38.902876854,-77.02143836,1
8177,38.90288043,-77.038385391,1
8178,38.902880788,-77.00560832,1
8179,38.902881384,-77.03884244,1
8180,38.902882934,-77.026540995,1
8181,38.902886033,-77.038435221,1
8182,38.902889013,-77.060194254,1
8183,38.902894258,-77.013566136,1
8184,38.902895629499994,-77.03939610750001,2
8185,38.902896166,-77.021689653,1
8186,38.902896523,-76.998399258,1
8187,38.90289666666666,-77.06008566666667,1
8188,38.902899265,-76.994771004,1
8189,38.902905345,-77.021464825,1
8190,38.9029065,-77.06002266666667,1
8191,38.902909841833335,-77.03829447016668,2
8192,38.902913451,-77.026339173,1
8193,38.902914405,-77.038742423,1
8194,38.902914524,-77.019159794,1
8195,38.902917385,-77.03875649,1
8196,38.9029205,-77.00546283333334,1
8197,38.90292158333333,-77.06009291666666,2
8198,38.902921915,-77.025989771,1
8199,38.902927399,-77.0057832,1
8200,38.9029315735912,-76.99840486049652,893
8201,38.90293169,-77.038798928,1
8202,38.90293644183333,-77.060332788,2
8203,38.902939916,-77.036266088,1
8204,38.902941704,-77.021487951,1
8205,38.902946949,-77.033753514,1
8206,38.902949452,-76.998495698,1
8207,38.90295115708333,-77.03709503983333,4
8208,38.902954817,-77.005577207,1
8209,38.902955532,-77.059942842,1
8210,38.902958035,-76.998426318,1
8211,38.902959704,-77.038319826,1
8212,38.902961493,-77.021502614,1
8213,38.902963,-76.9984285,1
8214,38.90296483,-77.018959999,1
8215,38.902965069,-77.038547158,1
8216,38.90297016666667,-76.99842116666667,1
8217,38.902970791,-77.026178122,1
8218,38.902971864,-77.060097098,1
8219,38.902974725,-76.998418808,1
8220,38.9029795,-77.021399,1
8221,38.902980208,-77.040429831,1
8222,38.90298549366667,-76.998429815,3
8223,38.902989984,-77.021431565,1
8224,38.902993202,-77.03825748,1
8225,38.902995229,-76.99840887399999,3
8226,38.903000355,-77.06605196,1
8227,38.90300071666667,-77.02928036666667,1
8228,38.903002608,-76.99842607283334,4
8229,38.903004885,-77.060216427,1
8230,38.903006792,-77.031639695,1
8231,38.903007627,-77.059982538,1
8232,38.90300894483333,-76.99841238249999,2
8233,38.90301095,-77.02433085,2
8234,38.903012633,-76.998471141,1
8235,38.903013945,-77.019094825,1
8236,38.903014421,-77.03842175,1
8237,38.903017521,-77.026322484,1
8238,38.9030185,-77.0383175,1
8239,38.903019786,-77.060029507,1
8240,38.903021097,-76.998422027,1
8241,38.903021932,-77.060038209,1
8242,38.903025627,-76.998426557,1
8243,38.903025746,-77.006979465,1
8244,38.90303513475,-76.99840002066667,16
8245,38.90304318333333,-77.0196545,1
8246,38.903048691121214,-76.9984146090303,11
8247,38.903054714,-77.021450043,1
8248,38.903057972666666,-76.9984288415,6
8249,38.903063416,-77.005811572,1
8250,38.903064,-76.99839733333333,2
8251,38.903064609,-77.038467884,1
8252,38.903064847,-76.998440266,1
8253,38.9030655,-77.04510333333333,1
8254,38.90307505016667,-76.99841285141666,12
8255,38.903083086,-77.02043283,1
8256,38.90308433775,-76.99842575175,4
8257,38.903087258,-77.059781551,1
8258,38.90308857,-76.998475075,1
8259,38.903089285,-77.02640605,1
8260,38.9031036984359,-76.99843778579486,13
8261,38.903115034,-77.02907002,1
8262,38.903120137500004,-76.99843289388889,6
8263,38.903123975,-77.042020559,1
8264,38.903127551,-76.998465896,1
8265,38.903128,-77.0385315,1
8266,38.9031288715,-76.99845270683333,2
8267,38.903129816,-77.019062519,1
8268,38.903129935,-76.998429418,1
8269,38.903131604,-77.028558135,1
8270,38.9031438255,-76.99843568144445,6
8271,38.903150439,-77.031555057,1
8272,38.90316481,-76.9984534903889,6
8273,38.903183699,-77.030692101,1
8274,38.903184533,-77.038525701,1
8275,38.903198957,-76.998342872,1
8276,38.90321058566667,-77.04512546166667,3
8277,38.903217912,-77.038796186,1
8278,38.903231859,-77.028344035,1
8279,38.90323627,-77.005992055,1
8280,38.90324066666667,-77.0384495,1
8281,38.903244615,-77.028156996,1
8282,38.90324698333333,-77.0703301,1
8283,38.90326983333333,-77.045051,1
8284,38.903272033,-76.99841249,1
8285,38.9032920435,-77.04736572083334,2
8286,38.9032945,-77.03194666666667,1
8287,38.90331133066667,-77.04388432877778,6
8288,38.903327227,-76.975874424,1
8289,38.903329666666664,-77.045097,1
8290,38.903334141,-77.028453231,1
8291,38.903343166666666,-77.0450795,1
8292,38.903348923,-77.028068304,1
8293,38.903355837,-77.053225756,1
8294,38.90336829758333,-77.04459057099999,4
8295,38.903383017,-77.034852386,1
8296,38.903386593,-77.028510451,1
8297,38.90339054077777,-77.04500311888889,3
8298,38.903399229,-77.014075041,1
8299,38.903404379166666,-77.043647558,2
8300,38.903410435,-77.031636,1
8301,38.903418694,-77.04490611333334,3
8302,38.903423667,-77.029023767,1
8303,38.903432347055556,-77.044275202,6
8304,38.903447032,-77.028535843,1
8305,38.9034506085,-77.0436873435,2
8306,38.90345335,-77.053302765,1
8307,38.903455615,-77.042318583,1
8308,38.903457403,-77.067481399,1
8309,38.903459191,-77.028222322,1
8310,38.903469563,-77.044746637,1
8311,38.903469801,-77.062720418,1
8312,38.903470516,-77.028527379,1
8313,38.903471708,-77.042518377,1
8314,38.903472283333336,-77.02215736666666,1
8315,38.903472543,-77.028386831,1
8316,38.90347904,-77.0349297525,2
8317,38.90349064541667,-77.04548859483333,4
8318,38.9034928085,-77.062806964,2
8319,38.903495908,-77.028549671,1
8320,38.903496861,-77.020305753,1
8321,38.90350255375,-77.04434448475,4
8322,38.903507352,-76.987101197,1
8323,38.90351191683333,-77.04369007583333,2
8324,38.90351367,-77.022327423,1
8325,38.9035138485,-77.03148502100001,2
8326,38.90351483333333,-77.04510633333334,1
8327,38.90351920119999,-77.0298415184,5
8328,38.90352416,-77.045075893,1
8329,38.903525114,-77.067388415,1
8330,38.903525591,-77.02950040500001,3
8331,38.903526902,-77.053554535,1
8332,38.903529048,-77.029308915,1
8333,38.903530717,-77.062721848,1
8334,38.90353477,-77.028046966,1
8335,38.9035355,-77.03502333333333,1
8336,38.90353799483333,-77.04454781883334,2
8337,38.903539419,-77.034792185,1
8338,38.903540015,-77.028622031,1
8339,38.9035410285,-77.043635428,2
8340,38.903543472,-77.028487086,1
8341,38.903544843000006,-77.04243773249999,2
8342,38.903545022,-76.987166405,1
8343,38.903545618,-77.02839601,1
8344,38.903545737,-77.053487659,1
8345,38.903545985166666,-77.0085973785,2
8346,38.903552175,-77.045370936,1
8347,38.903552294,-77.031581283,1
8348,38.9035544395,-77.0435824395,2
8349,38.903555632,-77.031791329,1
8350,38.90356243511111,-77.04513495433334,3
8351,38.903566122,-77.053485274,1
8352,38.903566122,-77.042388558,1
8353,38.903566122,-77.02835989,1
8354,38.903566599,-77.042336106,1
8355,38.903566837,-77.062869668,1
8356,38.903570994166664,-77.03000727516667,2
8357,38.9035735,-77.04240916666667,1
8358,38.903575301,-77.029211521,1
8359,38.903576732,-77.042320967,1
8360,38.90357697,-77.028720856,1
8361,38.903577,-77.06253533333333,1
8362,38.903577,-77.02875183333333,1
8363,38.90357852,-77.04481709,1
8364,38.903578758,-77.028457165,1
8365,38.90358033333334,-77.04251491666668,2
8366,38.903581738,-77.062718749,1
8367,38.903583999635664,-77.04478556319381,1290
8368,38.903585,-77.0352085,1
8369,38.90358783333333,-77.0628025,1
8370,38.903593885444444,-77.02940472055555,3
8371,38.90359865483333,-77.04232624016666,2
8372,38.903599739,-77.034741402,1
8373,38.903602166666666,-77.06271325,2
8374,38.90360438133334,-77.04259972983334,2
8375,38.903608927142855,-77.03028595257142,7
8376,38.90361421308334,-77.0430858925,4
8377,38.903615713,-77.028597593,1
8378,38.90361619,-77.06263423,1
8379,38.903619647,-77.028702021,2
8380,38.903620883,-77.04367268583333,2
8381,38.903622031,-77.0319103,1
8382,38.903623505166664,-77.065096357,2
8383,38.903624415,-77.014001131,1
8384,38.903624666666666,-77.06271183333334,1
8385,38.903625166666664,-77.0283605,1
8386,38.903626519,-77.06275962233335,2
8387,38.903627753,-77.031715274,1
8388,38.90362823,-77.0423702,1
8389,38.903629422,-77.028385103,2
8390,38.903631806,-77.062723517,1
8391,38.903631926,-77.028520942,1
8392,38.90363319516666,-77.04245838983333,4
8393,38.90363681333333,-77.03062244266665,3
8394,38.903639555,-77.062670708,1
8395,38.90364027,-77.034855843,1
8396,38.903640333333335,-77.04499383333334,1
8397,38.9036405,-77.06269866666666,1
8398,38.903641402999995,-77.03187054425001,4
8399,38.903641939,-77.012047529,1
8400,38.903642178,-77.062679172,1
8401,38.9036471845,-77.03321862249999,2
8402,38.90364833333334,-77.0674455,1
8403,38.903648376,-77.045018792,1
8404,38.903648615,-77.02848053,1
8405,38.903648973,-76.987211704,1
8406,38.903648999999994,-77.03491800000002,1063
8407,38.903650522,-77.0283361675,2
8408,38.903650666666664,-77.0626635,1
8409,38.903653383,-77.034915447,1
8410,38.903653622,-77.028412819,1
8411,38.903654516,-77.04415321350001,2
8412,38.903655887,-77.062669635,1
8413,38.90365659816667,-77.02861598616667,2
8414,38.90365716666667,-77.06756116666666,1
8415,38.90365799945404,-77.0317369589057,1251
8416,38.903658032,-77.062749028,1
8417,38.903659344,-77.028607428,2
8418,38.90366,-77.0675925,1
8419,38.903660536,-77.044718862,1
8420,38.903661,-77.02842233333334,1
8421,38.903661013,-77.034765959,1
8422,38.903661489,-76.987229228,1
8423,38.9036625,-77.04277616666667,1
8424,38.903662682,-77.034854531,1
8425,38.903663754,-77.062685728,1
8426,38.903664351,-77.034984946,1
8427,38.903664827,-77.062732697,1
8428,38.903665185,-77.0448087455,2
8429,38.90366680141667,-77.03036051708332,4
8430,38.90366888,-77.062652826,1
8431,38.903670549,-77.028476834,1
8432,38.903670907,-77.067429185,1
8433,38.90367141666667,-77.02847075,2
8434,38.903671861,-77.062756777,1
8435,38.903671861,-77.027379155,1
8436,38.903672814,-77.062645912,1
8437,38.903673,-77.04237283333333,1
8438,38.903674364,-77.028759599,1
8439,38.903674483,-76.987189889,1
8440,38.903674880666664,-77.03281946966666,3
8441,38.903675,-77.06264966666667,1
8442,38.903676032999996,-77.028394461,2
8443,38.90367651,-77.042121053,1
8444,38.903676867,-77.062639236,1
8445,38.9036771055,-77.030135334,2
8446,38.903678775,-77.06267786,1
8447,38.903679,-77.04260883333333,1
8448,38.903680444,-77.062735081,1
8449,38.903680444,-77.04231298,1
8450,38.903680563,-77.053342462,1
8451,38.903682709,-77.042234778,1
8452,38.903683543,-77.031597376,1
8453,38.903683782,-77.042323947,1
8454,38.903684497,-77.031772614,1
8455,38.90368516666667,-77.042643,1
8456,38.90368516666667,-77.02858583333334,1
8457,38.903685331,-77.062691689,1
8458,38.903685927666665,-77.03167108666666,3
8459,38.903688073,-77.053227186,1
8460,38.903688908,-76.987149835,1
8461,38.903689027,-77.062652349,1
8462,38.90368915633333,-77.02866998316667,2
8463,38.903689265,-77.042347908,1
8464,38.90369025711111,-77.03050782,3
8465,38.90369116666667,-77.05330783333333,1
8466,38.90369257533333,-77.0284824685,2
8467,38.903693199,-77.044827938,1
8468,38.903694034,-76.987224817,1
8469,38.9036957625,-77.0626640915,2
8470,38.903697371,-77.02855289,1
8471,38.903697371,-76.987171888,1
8472,38.903698087,-77.028563619,1
8473,38.903698444,-77.042470574,1
8474,38.903699517,-77.03160727,1
8475,38.903700233,-77.06266284,1
8476,38.90370157353333,-77.02905457153334,5
8477,38.903703928,-76.98717773,1
8478,38.903704166,-77.052922845,1
8479,38.90370466644445,-77.03061785466667,3
8480,38.903705359,-76.987251759,1
8481,38.903705739,-77.02864561816668,2
8482,38.903706074,-77.05352509,1
8483,38.903706074,-77.028942943,1
8484,38.903706312,-77.062663317,1
8485,38.903706431,-77.042346239,1
8486,38.903707623,-76.987300038,1
8487,38.903708339,-77.06505066150001,2
8488,38.9037091735,-77.02982980050001,2
8489,38.903710888444444,-77.02989693355555,6
8490,38.903712392,-77.062653184,1
8491,38.903712446,-77.0287837795,2
8492,38.903712511,-77.062789917,1
8493,38.903712869,-76.987214804,1
8494,38.903712988,-77.02698648,1
8495,38.90371366666667,-76.98715916666667,1
8496,38.903714061,-77.028504014,1
8497,38.90371418,-77.062660456,1
8498,38.903715166666665,-77.04258083333333,1
8499,38.903715253,-77.028440952,1
8500,38.903715491,-77.067553878,1
8501,38.90371573,-77.028485298,1
8502,38.9037165,-77.05334583333334,1
8503,38.903716922,-77.031499743,1
8504,38.903717041,-77.0534513,1
8505,38.90371716,-77.062649131,1
8506,38.903717518,-76.998665094,1
8507,38.903717666666665,-77.02821933333334,1
8508,38.903717875,-77.062819123,1
8509,38.903718233,-76.98725915,1
8510,38.90371871,-77.034915686,1
8511,38.903719760499996,-77.03006400958333,4
8512,38.9037205,-77.06746516666666,1
8513,38.903720856,-77.028422475,1
8514,38.90372198377778,-77.04409257122222,3
8515,38.90372284583333,-77.0348259915,2
8516,38.90372324,-77.028498888,1
8517,38.9037235,-77.04258166666666,1
8518,38.903723717,-77.028386712,1
8519,38.9037245255,-77.06269833016667,4
8520,38.903725743,-77.028360248,1
8521,38.90372628,-77.062615335,2
8522,38.9037270275,-77.0334644335,2
8523,38.903727293,-76.987198591,1
8524,38.903727651,-77.053456187,1
8525,38.9037281275,-76.987259328,2
8526,38.90372871866667,-77.06287691583333,2
8527,38.903728902500006,-77.011815071,2
8528,38.903729081,-77.042397976,1
8529,38.903729439,-77.067859888,1
8530,38.903729677,-77.042384624,1
8531,38.9037302735,-77.067459762,2
8532,38.903730989,-77.042464852,1
8533,38.90373133333333,-77.05336083333333,1
8534,38.9037315,-77.0675285,910
8535,38.903731704,-77.028478622,1
8536,38.903732,-76.987211,674
8537,38.903732061,-77.05341804,1
8538,38.903732181,-77.034268737,1
8539,38.903732538,-76.98717916,1
8540,38.903732777,-77.05350399,1
8541,38.903733134,-77.028425813,1
8542,38.90373385,-76.987231851,1
8543,38.903734803,-77.028286934,1
8544,38.9037353305,-76.98726481183334,2
8545,38.903735757,-77.034404755,1
8546,38.903735876,-77.053426862,1
8547,38.903737426,-76.987409711,1
8548,38.90373826,-77.06724143,1
8549,38.90373902366667,-77.02861362350001,2
8550,38.90373933316667,-76.987193897,2
8551,38.903739452,-77.011757612,1
8552,38.90374012755555,-77.062660641,3
8553,38.903741002,-77.042461634,1
8554,38.903741241,-77.053357005,1
8555,38.90374145122336,-77.04245204121816,1258
8556,38.903741956,-77.011638641,1
8557,38.903742194,-77.028530359,1
8558,38.903742909,-76.98728907099999,2
8559,38.903743666666664,-77.03501016666667,1
8560,38.903744102,-77.000747919,1
8561,38.903744936,-77.06736517,1
8562,38.903745055,-77.031575203,1
8563,38.9037452935,-77.06509441150001,2
8564,38.903745413,-77.02846169450001,2
8565,38.903745532,-77.011887431,1
8566,38.903745666666666,-77.02830266666666,1
8567,38.903746009,-77.067459345,1
8568,38.903746843,-77.042456985,1
8569,38.903746963,-77.062670708,1
8570,38.9037472605,-77.02644801150001,2
8571,38.903747856500004,-77.062672496,2
8572,38.903748,-77.0386035,1
8573,38.903748035,-77.028583407,1
8574,38.903748453000006,-77.0626464485,2
8575,38.903749228,-77.053334475,1
8576,38.903749833333336,-77.02847316666667,1
8577,38.903749943,-77.053539634,1
8578,38.90375000000001,-77.06268999999999,1993
8579,38.903750181,-77.053479314,1
8580,38.903750333333335,-77.03478833333334,1
8581,38.90375083333333,-77.05347483333334,1
8582,38.90375185,-77.062647223,1
8583,38.903751969,-77.028786659,1
8584,38.903751969,-76.987264991,1
8585,38.903752923,-77.02842319,1
8586,38.903753161,-77.067496181,1
8587,38.903753638,-77.031748772,1
8588,38.903753757,-77.053324342,1
8589,38.90375383333333,-77.028388,1
8590,38.9037540555,-77.062603414,2
8591,38.903754473,-77.053503036,1
8592,38.90375498933333,-77.06422507766666,3
8593,38.903755974800006,-77.028860426,5
8594,38.903756618,-76.987245321,1
8595,38.903756857,-77.05346036,1
8596,38.903757453,-77.0302119255,2
8597,38.90375793,-77.011705756,2
8598,38.90376018083333,-77.03197779983333,2
8599,38.903760433,-77.067504525,1
8600,38.903761188333334,-77.05335517733333,3
8601,38.903762817,-77.028610468,1
8602,38.90376283333333,-77.01197666666667,1
8603,38.90376615016667,-77.06272971966666,2
8604,38.903768778,-77.032430649,1
8605,38.903768897,-77.062646985,1
8606,38.903769016,-77.034807324,1
8607,38.903769493,-77.0284986495,2
8608,38.903770089,-77.03490591,1
8609,38.903770447,-77.028285861,1
8610,38.903770566,-77.034820318,1
8611,38.903770685,-77.011844873,1
8612,38.9037719965,-77.05345875,2
8613,38.903772593,-77.028416514,1
8614,38.903772831,-77.05346632,1
8615,38.903772831,-77.028358102,1
8616,38.9037736055,-77.06505918549999,2
8617,38.903773785,-77.02843529,2
8618,38.903774381,-77.042451024,1
8619,38.90377470233334,-77.02857733366666,2
8620,38.903774858,-77.038302183,1
8621,38.903774858,-77.031767011,1
8622,38.903775,-77.06751366666667,1
8623,38.9037755725,-77.028451264,2
8624,38.903776288,-77.053505063,1
8625,38.903776288,-77.034886599,1
8626,38.90377683333333,-76.987205,1
8627,38.903777242,-77.053469896,1
8628,38.90377799,-77.02839814866667,2
8629,38.90377933683334,-77.06268410166666,2
8630,38.903780977000004,-77.02850894133333,3
8631,38.903782845,-77.062676311,1
8632,38.903782964,-77.031666636,1
8633,38.903782964,-76.987310171,1
8634,38.90378316666666,-77.0534015,1
8635,38.90378511,-77.06729722,1
8636,38.903785229,-77.012001872,1
8637,38.903785467,-77.062694907,1
8638,38.903785586,-77.028600454,1
8639,38.903786361,-77.0534593465,2
8640,38.903787374,-77.02835238,1
8641,38.903788447,-77.062672257,1
8642,38.90378883333333,-77.05341233333333,1
8643,38.903788924,-77.062739134,1
8644,38.903789043,-77.053464413,1
8645,38.903789401,-77.028549433,1
8646,38.90378952,-77.053472519,1
8647,38.903789833333335,-77.033104,2
8648,38.903790951,-77.062637568,1
8649,38.90379107,-77.028454304,1
8650,38.903791189,-77.053533316,1
8651,38.9037915,-77.06274983333333,1
8652,38.903792262,-77.031616449,1
8653,38.9037925,-77.053491473,1
8654,38.903793,-77.02805016666667,1
8655,38.903793,-77.01174566666667,1
8656,38.903793216,-77.062703848,1
8657,38.903793216,-77.028300643,1
8658,38.903793573,-77.05344677,1
8659,38.903794,-77.01180333333333,1
8660,38.90379405,-77.028522253,1
8661,38.903794169,-77.006160736,1
8662,38.903794833333336,-77.034869,1
8663,38.903795,-77.01186033333333,1
8664,38.903795182500005,-77.028444648,2
8665,38.9037956,-77.011889338,1
8666,38.903795838,-77.028485298,1
8667,38.90379623566667,-77.06417894333333,3
8668,38.90379750466667,-77.05342277800001,3
8669,38.903798461,-77.011719465,1
8670,38.9038005112,-77.02909657960001,5
8671,38.9038030505,-77.053468287,2
8672,38.903803349,-77.028429031,1
8673,38.903803706,-77.011863232,1
8674,38.903804064,-77.053476572,1
8675,38.903805,-77.03521066666667,1
8676,38.903805494,-77.053431392,1
8677,38.903806329,-77.034271121,1
8678,38.903806833333334,-77.01148433333333,1
8679,38.903806925,-77.06263423,1
8680,38.903807,-77.01175933333333,1
8681,38.903807044,-77.053436041,1
8682,38.903807163,-77.011856079,1
8683,38.903807342,-77.053483903,2
8684,38.90380807,-77.01179522516667,2
8685,38.903808832,-77.028508186,1
8686,38.90381083333333,-77.01174816666666,1
8687,38.903810978,-77.03997331849999,2
8688,38.9038115,-77.01176283333334,1
8689,38.903812527666666,-77.05340488733333,3
8690,38.903813064000005,-77.0283513665,2
8691,38.9038135,-77.01173266666666,1
8692,38.903815065083336,-77.0522642205,4
8693,38.903816342,-77.011778593,1
8694,38.9038167,-77.053461671,1
8695,38.9038167,-77.011801958,1
8696,38.903816819,-77.053435683,1
8697,38.903816819,-77.045065045,1
8698,38.90381716825,-77.0284469345,4
8699,38.903817654,-77.053278208,1
8700,38.903818011,-77.01178515,1
8701,38.90381813,-77.028644204,1
8702,38.90381825,-77.011642098,1
8703,38.903818488,-77.042456508,1
8704,38.9038185,-77.01198233333334,1
8705,38.903818846,-77.034247875,1
8706,38.903819,-77.02840000000002,1631
8707,38.903819,-77.01198699999999,1166
8708,38.903819919,-77.053466558,1
8709,38.90382045444445,-77.01180182788889,3
8710,38.90382066666667,-77.05342283333333,1
8711,38.903821111,-77.028517127,1
8712,38.90382133333333,-77.01185483333333,1
8713,38.903821707,-77.028512001,1
8714,38.9038225,-77.01187466666667,2
8715,38.90382278,-77.028554916,1
8716,38.903823018,-77.053473234,1
8717,38.903823137,-77.06720233,1
8718,38.90382335466667,-77.05350048133334,2
8719,38.9038235545,-77.0285110475,2
8720,38.903824091,-77.053404093,1
8721,38.903824449,-77.034990072,1
8722,38.903825164,-77.011821866,1
8723,38.903825166666664,-77.05322716666667,1
8724,38.903825283,-77.028571725,1
8725,38.903825879,-77.011767745,1
8726,38.90382614233333,-77.05344280483334,2
8727,38.903826333333335,-77.01176383333333,1
8728,38.903826594,-77.053442597,1
8729,38.903826952,-77.062623382,1
8730,38.903826952,-77.053408384,1
8731,38.903826952,-77.011752367,1
8732,38.903827000141355,-77.053484982078,2193
8733,38.90382766683334,-77.028338393,2
8734,38.903828025,-77.05351603,1
8735,38.903828621,-77.0119035245,2
8736,38.903829217,-77.053482413,1
8737,38.903829217,-77.01192534,1
8738,38.903829575,-77.053431034,1
8739,38.903829694,-77.011732101,1
8740,38.903829990666665,-77.05348947308333,4
8741,38.903830528,-77.011851072,1
8742,38.903831005,-77.031373024,1
8743,38.903831583333336,-77.01179141666667,2
8744,38.903832078,-77.03019762049999,2
8745,38.903832333333334,-77.01181233333334,1
8746,38.903832555,-77.053460479,1
8747,38.90383283333333,-77.01184716666667,1
8748,38.903833032,-77.053529263,1
8749,38.90383327,-77.01176440699999,2
8750,38.9038338065,-77.0534892675,2
8751,38.903834224,-77.028353572,1
8752,38.9038345215,-77.053458214,2
8753,38.903834581,-77.035022616,1
8754,38.903834760500004,-77.053404272,2
8755,38.9038355885,-77.01187421750001,2
8756,38.90383637,-77.042766094,1
8757,38.90383673866666,-77.02959500277778,3
8758,38.903837,-77.01177883333334,1
8759,38.903837085,-77.053448677,1
8760,38.903837204,-77.01188004,1
8761,38.903837681,-77.053501368,1
8762,38.903837919,-77.011883855,1
8763,38.903838448,-77.0534930575,2
8764,38.903838634,-77.028451681,1
8765,38.903838992,-77.034708261,1
8766,38.903839,-77.0117675,1
8767,38.903839111,-77.053506732,1
8768,38.90383935,-77.0117856265,2
8769,38.903839469,-77.062662721,1
8770,38.903839946,-77.034874797,1
8771,38.903840675333335,-77.0118127565,2
8772,38.903841257,-77.053465366,1
8773,38.90384179558333,-77.01181476066665,4
8774,38.903842211,-77.067532897,1
8775,38.903842568499996,-77.0284942985,2
8776,38.903842926,-77.053496838,1
8777,38.90384316666667,-77.02849466666666,1
8778,38.90384361816667,-77.0117784475,2
8779,38.90384388,-77.053444862,1
8780,38.903844237,-77.011775851,1
8781,38.903844476,-77.028282404,1
8782,38.9038445,-77.01182016666667,1
8783,38.903844595,-77.053513527,1
8784,38.90384499233334,-77.01179281866666,3
8785,38.903845668,-77.053515911,1
8786,38.903845833333335,-77.0118065,1
8787,38.903845906,-77.053494692,1
8788,38.903846382333334,-77.01188435300001,3
8789,38.90384688233333,-77.05349399549999,2
8790,38.903847218,-77.011817098,1
8791,38.903847575,-77.067381024,1
8792,38.903847575,-77.011809587,1
8793,38.903847694,-77.028403759,1
8794,38.903847933,-77.011907697,1
8795,38.903848171,-77.02863121,1
8796,38.903848898571425,-77.01182879195237,7
8797,38.903850019000004,-77.0534618495,2
8798,38.903850794,-77.01170063,1
8799,38.903851032,-77.053452134,1
8800,38.903851986,-77.011812091,1
8801,38.903852224,-77.053544998,1
8802,38.903852463,-77.031791091,1
8803,38.903852701,-77.053515315,1
8804,38.90385294,-77.011757731,1
8805,38.903853655,-77.053463221,1
8806,38.903854609,-77.028514266,1
8807,38.90385466666667,-77.011898,1
8808,38.903854847,-77.053438544,1
